Date,Salesperson,Customer Name,Car Make,Car Model,Car Type,Car Year,Sale Price,Commission Rate,Commission Earned
2023-04-05,Monica Moore MD,David Osborn,Ford,Civic,Convertible,2012,11910,0.064503205,768.23
2023-03-21,Terry Perkins MD,Sandra Evans,Nissan,Civic,SUV,2021,14002,0.10011888,1401.86
2023-04-15,Ashley Ramos,Robert Phelps,Toyota,Altima,Sedan,2022,44184,0.08617788,3807.68
2022-08-14,Patrick Harris,Bobby Keith,Honda,F-150,SUV,2011,13535,0.078727756,1065.58
2022-11-21,Terry Perkins MD,Cynthia Reed,Ford,F-150,MiniVan,2012,33658,0.052663873,1772.56
2022-06-04,Eric Lopez,Nathan Brooks,Toyota,F-150,Hatchback,2021,37734,0.127350805,4805.46
2022-09-14,Norma Watkins,Michael Lopez,Toyota,Civic,Hatchback,2013,24922,0.130979185,3264.26
2022-12-20,Monica Moore MD,Kayla Hill,Nissan,Altima,Hatchback,2011,17827,0.11956037,2131.4
2022-09-13,Terry Perkins MD,Joseph Gonzales,Nissan,Corolla,Sedan,2020,17146,0.097945926,1679.38
2023-02-08,Ashley Ramos,Jenny Meyer,Ford,Civic,Sedan,2011,37806,0.102174012,3862.79
2023-02-15,Roberto Rose,Julie Colon,Ford,F-150,Hatchback,2013,40668,0.141785026,5766.11
2022-11-26,Terry Perkins MD,Bridget Thomas,Honda,Corolla,SUV,2012,43584,0.058602355,2554.13
2022-07-14,Ashley Brown,Ricardo Ferguson,Nissan,Civic,Convertible,2022,43568,0.129956921,5661.96
2022-05-29,Eric Lopez,Jose Green,Ford,Civic,Sedan,2018,19214,0.132743562,2550.53
2022-05-05,Roberto Rose,David Faulkner MD,Nissan,Silverado,Sedan,2020,13412,0.142529304,1911.6
2023-04-17,Patrick Harris,Ashley Smith,Nissan,F-150,Convertible,2020,36701,0.10702691,3927.99
2022-05-31,Ashley Brown,Nicole Howard,Toyota,Silverado,MiniVan,2011,43096,0.06443785,2777.01
2023-04-11,Ashley Ramos,Katherine Griffith,Honda,Corolla,Sedan,2017,29996,0.113072639,3391.73
2023-03-10,Terry Perkins MD,Michele Harper,Nissan,Corolla,SUV,2016,36510,0.057591061,2102.65
2023-01-07,Roberto Rose,Danielle Roberts,Ford,Corolla,SUV,2010,40589,0.065390201,2654.12
2022-12-15,Scott Parker,Lindsey Oneal,Toyota,Civic,MiniVan,2017,28206,0.07982629,2251.58
2023-01-13,Norma Watkins,Arthur Smith,Nissan,Corolla,Convertible,2013,16790,0.099050487,1663.06
2022-09-18,Scott Parker,Terri Warren,Ford,F-150,SUV,2016,31778,0.052949197,1682.62
2023-03-22,Terry Perkins MD,Wendy Bullock,Nissan,Altima,Sedan,2018,38828,0.120446256,4676.69
2022-07-17,Terry Perkins MD,Roberta Stephenson,Chevrolet,Corolla,Sedan,2015,45831,0.089750045,4113.33
2022-09-28,Patrick Harris,Dr. Jessica Fischer,Honda,F-150,Hatchback,2013,33622,0.130909644,4401.44
2023-01-04,Scott Parker,Karen Cook,Ford,Altima,SUV,2016,46607,0.107670192,5018.18
2022-07-19,Scott Parker,Mario Ross,Nissan,Corolla,Convertible,2021,41897,0.055764352,2336.36
2022-09-10,Eric Lopez,Sonya Benitez,Ford,Civic,MiniVan,2012,34261,0.118456388,4058.43
2022-08-17,Monica Moore MD,Jodi Wolf,Honda,F-150,SUV,2018,36352,0.072971431,2652.66
2022-10-19,Eric Lopez,Robert Garrett,Toyota,Silverado,SUV,2020,40624,0.088530798,3596.48
2023-02-18,Monica Moore MD,Marcus Taylor,Ford,Civic,MiniVan,2010,21121,0.133351291,2816.51
2023-04-10,Eric Lopez,Michael Durham,Toyota,Altima,MiniVan,2020,15161,0.130447671,1977.72
2022-05-18,Terry Perkins MD,Cynthia Hanson,Chevrolet,Silverado,Hatchback,2011,28457,0.105450552,3000.81
2023-04-30,Patrick Harris,Richard Cox,Chevrolet,F-150,Sedan,2011,41508,0.058641282,2434.08
2022-12-27,Ashley Ramos,Cory Hernandez,Ford,Altima,Sedan,2014,34626,0.138456211,4794.18
2022-12-12,Terry Perkins MD,Michael Vaughan,Ford,Civic,Convertible,2010,13442,0.097547479,1311.23
2022-08-20,Norma Watkins,Christopher Williams,Nissan,Silverado,Hatchback,2014,35201,0.12802435,4506.59
2022-12-13,Eric Lopez,Heather Morris,Chevrolet,Silverado,SUV,2016,20986,0.116893893,2453.14
2023-01-04,Roberto Rose,Tiffany Schmidt,Honda,Altima,Convertible,2021,48382,0.065609491,3174.32
2022-07-20,Terry Perkins MD,James White,Chevrolet,F-150,Hatchback,2014,35206,0.094238548,3317.76
2022-05-24,Norma Watkins,Justin Morton,Honda,Silverado,Convertible,2022,35538,0.095835925,3405.82
2023-03-17,Monica Moore MD,James Jones,Ford,Corolla,MiniVan,2011,41058,0.088527527,3634.76
2022-08-20,Norma Watkins,Destiny Mendez,Toyota,Corolla,MiniVan,2011,14063,0.090647216,1274.77
2023-04-16,Ashley Ramos,Rebecca Mccarthy,Chevrolet,Civic,Convertible,2017,37188,0.113855266,4234.05
2022-12-22,Scott Parker,Brenda Savage,Chevrolet,Altima,Convertible,2021,10294,0.114003914,1173.56
2022-08-17,Ashley Brown,Patricia Collins,Toyota,Altima,SUV,2022,16012,0.101544826,1625.94
2022-09-13,Terry Perkins MD,Anthony Jones,Toyota,F-150,Convertible,2017,48573,0.099035003,4810.43
2022-11-15,Scott Parker,Tracey Fox,Chevrolet,Corolla,Sedan,2012,10962,0.1332518,1460.71
2023-02-05,Roberto Rose,Tyler Warren,Toyota,Civic,Sedan,2020,39406,0.091018913,3586.69
2022-12-15,Norma Watkins,Steve Webb,Nissan,F-150,Hatchback,2014,22808,0.109030114,2486.76
2022-12-18,Ashley Ramos,Allen Wood,Chevrolet,Altima,Sedan,2022,13537,0.144532457,1956.54
2023-04-25,Terry Perkins MD,Gabriel Howard,Honda,F-150,Sedan,2010,42440,0.055992233,2376.31
2022-09-06,Monica Moore MD,Valerie Patel,Honda,Silverado,Sedan,2015,17024,0.07933968,1350.68
2022-10-14,Roberto Rose,Mark Jensen,Toyota,Silverado,MiniVan,2012,18093,0.121218569,2193.21
2022-10-07,Scott Parker,Charles Crawford,Chevrolet,Civic,Convertible,2021,34901,0.126672874,4421.01
2022-12-21,Patrick Harris,Kenneth Smith,Honda,Civic,MiniVan,2021,19475,0.092884877,1808.93
2022-05-08,Norma Watkins,Tiffany Simon,Honda,Altima,Hatchback,2019,19477,0.079332595,1545.16
2023-02-21,Eric Lopez,James Moore,Chevrolet,F-150,Convertible,2012,47812,0.051508997,2462.75
2022-07-25,Ashley Ramos,Kaitlin Hernandez DDS,Ford,Corolla,Sedan,2018,42576,0.120144864,5115.29
2022-10-01,Monica Moore MD,Angela Taylor,Ford,Silverado,MiniVan,2015,11956,0.138799183,1659.48
2022-06-16,Roberto Rose,Richard Smith,Ford,Silverado,Hatchback,2017,44490,0.065311999,2905.73
2023-04-22,Scott Parker,Cynthia Parsons,Chevrolet,Corolla,MiniVan,2010,19290,0.10560049,2037.03
2022-07-26,Eric Lopez,Leslie Payne,Toyota,Civic,SUV,2021,20032,0.08068259,1616.23
2022-06-18,Scott Parker,Dawn Flores,Ford,Altima,Sedan,2019,34205,0.138625807,4741.7
2023-03-28,Roberto Rose,Julie Flores,Chevrolet,Corolla,Hatchback,2018,30924,0.137152704,4241.31
2022-08-15,Roberto Rose,Michael Guerra,Honda,Corolla,Sedan,2012,15785,0.067319517,1062.64
2022-05-23,Patrick Harris,Diana James,Honda,F-150,Hatchback,2012,39832,0.1359098,5413.56
2022-07-30,Ashley Ramos,Michael Owens,Toyota,F-150,MiniVan,2018,24322,0.126635653,3080.03
2022-07-05,Roberto Rose,Jerry Turner,Ford,Corolla,Convertible,2018,23795,0.091554285,2178.53
2022-09-24,Ashley Ramos,Denise Hernandez,Ford,Altima,Convertible,2015,32891,0.05603519,1843.05
2022-05-27,Eric Lopez,Walter Mullen,Ford,Silverado,SUV,2014,18223,0.090771969,1654.14
2023-01-26,Monica Moore MD,Mrs. Selena Dennis DVM,Chevrolet,Civic,Sedan,2021,31577,0.115237611,3638.86
2022-12-13,Eric Lopez,Darryl Taylor,Toyota,Altima,Convertible,2021,28744,0.069469422,1996.83
2022-08-27,Roberto Rose,Christopher Montoya,Nissan,Silverado,Hatchback,2020,11475,0.05860694,672.51
2022-09-16,Roberto Rose,Joshua Lewis,Chevrolet,Civic,Hatchback,2015,21488,0.061580839,1323.25
2022-09-17,Scott Parker,Mrs. Yvette Chavez,Toyota,Civic,Hatchback,2010,20575,0.077854363,1601.85
2022-11-18,Ashley Ramos,Dana Sullivan,Ford,Corolla,MiniVan,2017,10018,0.138041447,1382.9
2023-02-14,Ashley Ramos,Susan Wagner,Ford,Civic,Convertible,2020,25266,0.109013876,2754.34
2023-01-15,Eric Lopez,Julia King,Nissan,Corolla,Hatchback,2013,30518,0.058787979,1794.09
2022-06-05,Monica Moore MD,Mary Davis,Toyota,Civic,Hatchback,2012,23875,0.064339255,1536.1
2022-08-24,Roberto Rose,Angela Holloway,Nissan,Corolla,SUV,2017,14848,0.137074343,2035.28
2022-08-29,Roberto Rose,Craig Gregory,Nissan,Civic,Convertible,2010,41168,0.103984679,4280.84
2022-12-27,Norma Watkins,Timothy Oconnor,Honda,Civic,SUV,2010,16189,0.085403499,1382.6
2022-07-20,Norma Watkins,Adrian Smith,Honda,F-150,Convertible,2014,23976,0.075365961,1806.97
2022-12-27,Roberto Rose,Ryan Ayala,Ford,Corolla,Convertible,2012,38980,0.090165682,3514.66
2022-10-01,Norma Watkins,Matthew Smith,Ford,Silverado,SUV,2010,14284,0.138258587,1974.89
2023-02-09,Ashley Brown,Marissa Flores,Honda,F-150,MiniVan,2012,40527,0.073299648,2970.61
2023-04-20,Scott Parker,Charles Martin,Ford,F-150,Hatchback,2012,21102,0.135485867,2859.02
2023-01-06,Monica Moore MD,Dennis Ramirez,Honda,Silverado,Hatchback,2013,32847,0.090102805,2959.61
2023-04-06,Patrick Harris,Paige Watson,Nissan,Civic,SUV,2010,22270,0.132715105,2955.57
2023-04-30,Monica Moore MD,Laura Bean,Nissan,F-150,MiniVan,2012,30096,0.131819166,3967.23
2022-08-27,Norma Watkins,Desiree Hernandez,Toyota,F-150,Convertible,2017,44037,0.075716458,3334.33
2022-08-11,Scott Parker,Kelly Campbell,Nissan,Altima,Sedan,2011,42587,0.116711059,4970.37
2022-12-03,Roberto Rose,Gloria Ford,Honda,Silverado,Sedan,2019,24330,0.084220042,2049.07
2023-02-08,Terry Perkins MD,Tommy Moreno,Honda,Silverado,Convertible,2016,29701,0.124918094,3710.19
2023-04-16,Patrick Harris,Monica Valdez,Chevrolet,Civic,Hatchback,2016,22352,0.105823123,2365.36
2023-03-21,Norma Watkins,Cory Wall,Toyota,Altima,Hatchback,2010,17718,0.061870283,1096.22
2022-07-27,Terry Perkins MD,Katherine Jordan,Toyota,Corolla,Hatchback,2018,35850,0.096036213,3442.9
2022-06-29,Eric Lopez,Logan Stevenson,Toyota,Corolla,Convertible,2012,21364,0.135072308,2885.68
2023-01-07,Scott Parker,Andrew Chase,Honda,Civic,Hatchback,2010,45405,0.095771522,4348.51
2022-10-20,Patrick Harris,Joseph Thomas,Chevrolet,Altima,MiniVan,2022,47509,0.148599166,7059.8
2022-12-04,Roberto Rose,Jacqueline Hebert,Honda,F-150,Sedan,2013,47884,0.10559416,5056.27
2022-08-18,Eric Lopez,Patricia Powell,Ford,Civic,MiniVan,2014,40898,0.08674419,3547.66
2023-01-29,Norma Watkins,Morgan Gonzales,Ford,Altima,Hatchback,2013,28381,0.104903064,2977.25
2023-03-17,Ashley Ramos,Kyle White,Toyota,Altima,MiniVan,2021,34357,0.094688876,3253.23
2022-07-24,Roberto Rose,Jeffery Jenkins,Chevrolet,F-150,Hatchback,2019,10836,0.105441909,1142.57
2022-09-19,Ashley Brown,Brent Owens,Honda,Corolla,Sedan,2021,40329,0.063274037,2551.78
2022-10-17,Norma Watkins,Mercedes Hickman,Nissan,Silverado,MiniVan,2011,12444,0.094844611,1180.25
2022-05-20,Roberto Rose,Susan Hamilton,Ford,Altima,Sedan,2013,41436,0.060275606,2497.58
2022-06-23,Patrick Harris,Jeremy Sanders,Honda,Civic,Sedan,2020,36987,0.094741709,3504.21
2022-12-04,Roberto Rose,Andrew Ortega,Honda,Civic,Sedan,2011,20035,0.144673611,2898.54
2022-05-26,Norma Watkins,Joseph Parrish,Honda,F-150,Convertible,2016,41589,0.09122288,3793.87
2023-01-18,Ashley Ramos,Luis Davenport,Chevrolet,Silverado,MiniVan,2011,15344,0.077158272,1183.92
2022-10-18,Eric Lopez,Sierra Taylor,Honda,Corolla,Convertible,2014,30223,0.137621452,4159.33
2023-01-26,Ashley Brown,James Herman,Chevrolet,Silverado,Convertible,2022,26260,0.091784168,2410.25
2023-04-16,Patrick Harris,Joshua Garcia,Toyota,Silverado,Convertible,2012,17515,0.085261352,1493.35
2022-08-02,Terry Perkins MD,James Hinton,Nissan,Corolla,Sedan,2021,41099,0.055741516,2290.92
2022-07-11,Ashley Ramos,Justin Lee III,Honda,Civic,Convertible,2012,36413,0.074376397,2708.27
2022-11-17,Roberto Rose,James Good Jr.,Toyota,Altima,SUV,2013,11259,0.144785181,1630.14
2022-12-01,Patrick Harris,Ashley Moore,Honda,Silverado,MiniVan,2016,42087,0.058118395,2446.03
2022-10-18,Scott Parker,Jerome Moreno,Nissan,F-150,MiniVan,2015,35002,0.148081133,5183.14
2022-08-10,Roberto Rose,Walter Brown,Toyota,F-150,MiniVan,2011,24139,0.080379449,1940.28
2022-11-21,Eric Lopez,Lisa Austin,Chevrolet,Altima,MiniVan,2012,41516,0.137940345,5726.73
2022-07-13,Patrick Harris,Jennifer Smith,Toyota,Civic,Hatchback,2022,32657,0.122888022,4013.15
2022-08-20,Patrick Harris,Karen Jones,Ford,Silverado,Sedan,2013,42906,0.088497438,3797.07
2022-12-11,Roberto Rose,Timothy Ritter,Toyota,Altima,Sedan,2016,13559,0.120185799,1629.6
2022-10-23,Norma Watkins,David Smith,Nissan,Corolla,Hatchback,2018,34918,0.095250392,3325.95
2022-11-02,Patrick Harris,Alex Sutton,Nissan,Corolla,Hatchback,2013,34196,0.095317559,3259.48
2022-06-26,Norma Watkins,Benjamin Harris,Toyota,Corolla,Hatchback,2021,24793,0.090343053,2239.88
2022-08-06,Ashley Brown,Ronald Wilson,Toyota,Silverado,MiniVan,2012,13173,0.137910281,1816.69
2023-03-30,Ashley Ramos,Kirk Chung,Chevrolet,Altima,Sedan,2014,47490,0.114809726,5452.31
2023-01-10,Roberto Rose,John Mills,Toyota,F-150,SUV,2010,28563,0.11574313,3305.97
2023-03-02,Monica Moore MD,Pam White,Nissan,F-150,MiniVan,2016,12218,0.087353069,1067.28
2023-01-01,Terry Perkins MD,Carmen Salazar,Honda,Corolla,SUV,2012,27303,0.13044458,3561.53
2023-04-13,Terry Perkins MD,Joseph Hill,Chevrolet,Altima,Hatchback,2014,25988,0.141199861,3669.5
2022-05-01,Roberto Rose,Anthony Campbell,Ford,Civic,SUV,2014,15273,0.074172364,1132.83
2022-12-23,Eric Lopez,Joseph Morris,Chevrolet,F-150,SUV,2014,42200,0.128453048,5420.72
2022-12-07,Scott Parker,Rebecca Lowe,Nissan,Corolla,Hatchback,2016,30002,0.065545423,1966.49
2022-09-17,Roberto Rose,Jason Wade,Nissan,Silverado,MiniVan,2020,17155,0.128453523,2203.62
2022-06-18,Patrick Harris,Alexander Payne,Ford,Altima,Convertible,2018,11000,0.052283686,575.12
2022-06-19,Ashley Ramos,Nicholas Barber,Ford,F-150,Hatchback,2022,44772,0.112517276,5037.62
2022-08-16,Ashley Ramos,Linda Johnson,Toyota,F-150,SUV,2010,22121,0.052327844,1157.54
2022-07-05,Monica Moore MD,Janet George,Nissan,F-150,Sedan,2020,28897,0.094258492,2723.79
2022-10-13,Norma Watkins,Robert Jackson,Ford,Civic,SUV,2021,36759,0.05222831,1919.86
2022-08-21,Roberto Rose,James Lin,Honda,Altima,Hatchback,2013,20595,0.050947405,1049.26
2022-09-23,Roberto Rose,Gary Chavez,Honda,Civic,Hatchback,2017,32901,0.083630026,2751.51
2022-11-05,Monica Moore MD,Jason Montgomery,Chevrolet,Altima,MiniVan,2022,41440,0.052706914,2184.17
2023-03-09,Patrick Harris,Nancy Jackson,Nissan,Silverado,SUV,2016,29991,0.132362809,3969.69
2022-06-07,Scott Parker,Joseph Henderson,Chevrolet,Altima,Sedan,2011,29382,0.07334676,2155.07
2022-12-17,Patrick Harris,Jordan Grant,Nissan,Silverado,SUV,2021,40127,0.091290129,3663.2
2023-02-06,Patrick Harris,Russell Mcdonald,Honda,Civic,Sedan,2019,20863,0.101119777,2109.66
2023-02-26,Eric Lopez,Raymond Jones,Honda,Corolla,MiniVan,2016,24383,0.141727141,3455.73
2022-08-02,Patrick Harris,Craig Wilson,Ford,Civic,Sedan,2021,45790,0.127421103,5834.61
2022-09-14,Scott Parker,Brandy Mann,Honda,Corolla,Hatchback,2016,28423,0.143234649,4071.16
2023-02-14,Ashley Brown,Terri Phillips,Nissan,Altima,SUV,2022,20777,0.117897199,2449.55
2023-04-09,Norma Watkins,Stephen Williams,Nissan,Civic,MiniVan,2021,37615,0.130519075,4909.48
2022-12-02,Norma Watkins,James Holden,Chevrolet,F-150,Hatchback,2019,24509,0.091456604,2241.51
2022-05-04,Roberto Rose,Carrie Spears,Honda,Silverado,MiniVan,2013,22810,0.059717741,1362.16
2022-08-13,Terry Perkins MD,Lynn Snow,Chevrolet,F-150,Sedan,2018,28457,0.066799078,1900.9
2022-12-02,Norma Watkins,Mr. William Johnson,Nissan,Silverado,Convertible,2013,37877,0.078683701,2980.3
2023-03-23,Monica Moore MD,Maria Jordan,Nissan,Silverado,Hatchback,2016,37428,0.124971238,4677.42
2023-01-18,Norma Watkins,Michele Baker,Ford,Corolla,Hatchback,2021,43762,0.086202058,3772.37
2023-01-21,Eric Lopez,Jeffrey Stevenson,Ford,Altima,Convertible,2020,24210,0.064075131,1551.26
2022-05-15,Ashley Ramos,Debra Hogan,Nissan,Silverado,Convertible,2014,38075,0.077104931,2935.77
2022-09-12,Norma Watkins,Victoria Nguyen,Honda,Corolla,Sedan,2021,14325,0.108476594,1553.93
2023-04-01,Terry Perkins MD,Alexandra Porter,Chevrolet,Silverado,MiniVan,2016,10151,0.136994211,1390.63
2022-11-29,Scott Parker,Crystal Rodriguez,Toyota,Civic,Hatchback,2021,47308,0.068358342,3233.9
2022-07-02,Ashley Ramos,Eric Hatfield,Chevrolet,Corolla,SUV,2013,26204,0.138735477,3635.42
2022-09-08,Monica Moore MD,Robin Charles,Chevrolet,Civic,Sedan,2021,26700,0.067980502,1815.08
2022-05-05,Terry Perkins MD,Holly Martinez,Toyota,Civic,MiniVan,2021,19779,0.091962531,1818.93
2022-09-10,Scott Parker,Matthew Prince,Ford,Civic,Convertible,2014,33119,0.127349745,4217.7
2023-02-21,Roberto Rose,Mario Curry,Chevrolet,Corolla,MiniVan,2011,10409,0.110836609,1153.7
2022-10-21,Ashley Brown,Jeffery Robertson,Ford,Altima,SUV,2019,36266,0.092483205,3354
2022-05-07,Ashley Ramos,Darren Stuart,Chevrolet,Silverado,Sedan,2015,44641,0.084527614,3773.4
2022-06-15,Monica Moore MD,Matthew Estrada,Chevrolet,Civic,Sedan,2017,28157,0.094789468,2668.99
2022-09-24,Eric Lopez,Ronald Green,Honda,Silverado,SUV,2012,19530,0.077380732,1511.25
2022-09-22,Scott Parker,Brady Long,Toyota,Civic,MiniVan,2011,21729,0.115129832,2501.66
2022-07-22,Scott Parker,Catherine Wilkins,Nissan,Altima,SUV,2022,40496,0.071606321,2899.77
2023-01-12,Eric Lopez,Mrs. Rebecca Moore MD,Toyota,Corolla,MiniVan,2013,10543,0.119441006,1259.27
2022-08-31,Roberto Rose,Gary Jones,Chevrolet,Civic,MiniVan,2010,45154,0.051516672,2326.18
2022-08-04,Eric Lopez,Jennifer Perry,Nissan,Civic,SUV,2010,11308,0.123758583,1399.46
2023-02-11,Norma Watkins,Lisa Nielsen,Chevrolet,F-150,Convertible,2018,47115,0.145218296,6841.96
2022-06-26,Ashley Ramos,Anthony Pitts,Ford,Corolla,SUV,2016,45655,0.054702172,2497.43
2022-11-17,Ashley Brown,Lisa Williams,Honda,Altima,Sedan,2021,23933,0.113044847,2705.5
2022-05-07,Monica Moore MD,Joann Cochran,Ford,Silverado,Sedan,2014,46268,0.059367123,2746.8
2022-10-08,Ashley Ramos,Tina Rogers,Chevrolet,Silverado,MiniVan,2019,49799,0.086005812,4283
2023-04-06,Norma Watkins,Amanda Brooks,Toyota,F-150,Convertible,2013,22149,0.074998978,1661.15
2022-09-26,Terry Perkins MD,Ashley Stokes,Ford,Silverado,MiniVan,2019,37726,0.125206954,4723.56
2022-08-14,Norma Watkins,Richard Shelton,Chevrolet,Silverado,Hatchback,2014,30414,0.125856892,3827.81
2022-07-04,Monica Moore MD,Briana Johnson,Toyota,Civic,Convertible,2022,22007,0.068141139,1499.58
2023-03-10,Norma Watkins,Keith Swanson,Nissan,F-150,MiniVan,2012,41061,0.127812774,5248.12
2023-03-05,Ashley Brown,Angela Garcia,Ford,Corolla,SUV,2013,26204,0.069723731,1827.04
2023-02-24,Monica Moore MD,Paige Edwards,Chevrolet,Civic,MiniVan,2013,25505,0.124629733,3178.68
2022-09-14,Ashley Brown,Stephanie Jones,Nissan,Altima,MiniVan,2014,46999,0.11542793,5425
2023-01-20,Terry Perkins MD,Eric Clark,Chevrolet,Silverado,Sedan,2018,48254,0.126353053,6097.04
2022-12-17,Patrick Harris,Joseph Singh,Chevrolet,Corolla,Hatchback,2015,11899,0.056667054,674.28
2023-01-30,Scott Parker,Emily Acosta,Ford,Altima,MiniVan,2017,42493,0.057548615,2445.41
2023-01-08,Monica Moore MD,Eric Norman,Nissan,Corolla,MiniVan,2010,16398,0.143954993,2360.57
2022-11-02,Roberto Rose,Christine Curtis,Ford,Silverado,MiniVan,2017,39605,0.106117632,4202.79
2023-01-10,Scott Parker,Casey Welch,Honda,Silverado,Convertible,2022,28133,0.083042062,2336.22
2022-06-20,Roberto Rose,Daniel Fuller,Ford,Altima,Convertible,2011,35168,0.064718591,2276.02
2022-09-08,Monica Moore MD,Christopher Mcdonald,Nissan,Altima,MiniVan,2011,30023,0.124079538,3725.24
2022-12-25,Patrick Harris,Jason West,Ford,Silverado,Sedan,2013,40006,0.054673596,2187.27
2022-12-22,Roberto Rose,Robert Holden,Chevrolet,Corolla,Hatchback,2021,14089,0.101902545,1435.7
2022-11-20,Monica Moore MD,Julie Daugherty,Ford,Civic,Convertible,2014,12251,0.113433119,1389.67
2023-02-09,Patrick Harris,Lauren Nash,Ford,F-150,Sedan,2016,35894,0.129161635,4636.13
2022-05-05,Ashley Brown,Joshua Gibson,Nissan,Silverado,Convertible,2013,34348,0.112183243,3853.27
2022-09-03,Ashley Brown,Nicolas Riddle,Ford,Corolla,MiniVan,2010,12382,0.131289966,1625.63
2022-11-10,Eric Lopez,Stacey Moss,Honda,Civic,MiniVan,2015,48800,0.074754452,3648.02
2023-02-04,Scott Parker,Steven Anthony,Nissan,Altima,Convertible,2012,48225,0.086116149,4152.95
2023-03-01,Ashley Ramos,Denise Stokes,Ford,Corolla,Hatchback,2022,21891,0.112634964,2465.69
2022-12-01,Ashley Brown,Michael Moore,Toyota,Corolla,Sedan,2021,23694,0.141498295,3352.66
2022-05-06,Ashley Brown,Lisa Hobbs,Ford,Civic,SUV,2015,44608,0.13307174,5936.06
2023-02-08,Ashley Ramos,Jesse Pugh,Toyota,Silverado,MiniVan,2012,15818,0.113855521,1800.97
2022-05-06,Roberto Rose,Mike Jones,Nissan,Civic,SUV,2019,37454,0.096831928,3626.74
2022-10-11,Ashley Ramos,Tiffany Banks,Honda,Corolla,Convertible,2018,32468,0.147147176,4777.57
2022-12-14,Norma Watkins,John Jones,Ford,Altima,MiniVan,2010,27308,0.092004076,2512.45
2023-02-14,Roberto Rose,John Brown,Honda,Civic,MiniVan,2016,14355,0.118761914,1704.83
2022-09-21,Terry Perkins MD,Laura Mueller,Chevrolet,Silverado,Hatchback,2020,39135,0.053507815,2094.03
2023-04-16,Ashley Brown,Jeanette Rowe,Nissan,Silverado,Sedan,2011,11573,0.123894334,1433.83
2022-12-31,Terry Perkins MD,Sandra Sullivan,Chevrolet,Civic,SUV,2022,38537,0.119006971,4586.17
2022-09-29,Roberto Rose,Dr. Shane Garcia,Toyota,Altima,SUV,2022,10251,0.074274509,761.39
2023-01-23,Terry Perkins MD,Samuel Hensley,Ford,F-150,Hatchback,2014,14559,0.055897389,813.81
2022-06-22,Patrick Harris,Tina Harris,Toyota,Altima,MiniVan,2020,11766,0.057742901,679.4
2022-11-16,Ashley Brown,Eugene Duncan,Ford,Corolla,SUV,2022,17315,0.117673267,2037.51
2022-12-09,Scott Parker,Colleen Dunn,Nissan,F-150,Hatchback,2011,29023,0.097133724,2819.11
2022-12-17,Norma Watkins,Jaime Young,Chevrolet,Silverado,Convertible,2015,19702,0.093949501,1850.99
2022-06-17,Patrick Harris,Jeffrey Jackson,Honda,Altima,Hatchback,2019,16137,0.05570563,898.92
2023-01-10,Monica Moore MD,Claudia Morales,Toyota,Civic,MiniVan,2017,19601,0.12081148,2368.03
2022-09-23,Terry Perkins MD,Timothy Goodman,Nissan,Altima,Hatchback,2020,47610,0.107200637,5103.82
